"comid","urbn","frst","wtnd","agrc","shrb","urbn_t","frst_t","wtnd_t","agrc_t","shrb_t","basin","tot_loc","tot_acm"
24127273,0,94.0594059405941,0,0,5.94059405940594,0,94.0594059405941,0,0,5.94059405940594,"Yakima",100,100
24127275,9.89155771764467,68.0348636870376,0.516874429917908,0,21.5567041653998,4.19675562532705,65.6200941915228,0.554683411826269,0,29.6284667713239,"Yakima",100,100
24127277,0,96.3516293168778,0,0,3.64837068312223,0,96.3516293168778,0,0,3.64837068312223,"Yakima",100,100
24127279,0.679514314358917,83.9701459284839,0,0,15.3503397571572,2.25165562913907,71.2980132450331,0,0,26.4503311258278,"Yakima",100,100
24127287,7.83959899749373,56.2105263157895,0,0,35.9498746867168,6.00976205003051,48.4340044742729,0,0,45.5562334756966,"Yakima",100,100
24127289,0,94.2187184152011,0,0,5.78128158479887,0,94.2187184152011,0,0,5.78128158479887,"Yakima",100,100
24127291,0.346297282898242,75.586041555674,0,0,24.0676611614278,0.346297282898242,75.586041555674,0,0,24.0676611614278,"Yakima",100,100
24127293,0,93.6089062983198,0,0,6.39109370168024,0,93.6089062983198,0,0,6.39109370168024,"Yakima",100,100
24127295,4.1741519602663,58.7974215365106,0,0,37.0284265032231,3.91763463569166,59.7676874340021,0,0,36.3146779303062,"Yakima",100,100
24127299,0,83.8674395712567,0,0,16.1325604287433,0,83.8674395712567,0,0,16.1325604287433,"Yakima",100,100
24127301,0,84.1260611699035,0,0,15.8739388300965,0,84.1260611699035,0,0,15.8739388300965,"Yakima",100,100
24127303,0,79.5310443832994,0,0,20.4689556167006,0,79.5310443832994,0,0,20.4689556167006,"Yakima",100,100
24127305,0.208562019758507,47.596048298573,0,0,52.1953896816685,0.208562019758507,47.596048298573,0,0,52.1953896816685,"Yakima",100,100
24127307,0,82.622029133657,0,0,17.377970866343,0,82.622029133657,0,0,17.377970866343,"Yakima",100,100
24127309,0,84.599182257465,0,0,15.400817742535,0,84.599182257465,0,0,15.400817742535,"Yakima",100,100
24127311,1.83346839546191,92.6762560777958,0,0,5.4902755267423,1.83346839546191,92.6762560777958,0,0,5.4902755267423,"Yakima",100,100
24127313,0,87.4025002671225,0,0,12.5974997328774,0,87.4025002671225,0,0,12.5974997328774,"Yakima",100,100
24127315,0,82.0426107541427,0,0,17.9573892458573,0,82.0426107541427,0,0,17.9573892458573,"Yakima",100,100
24127317,2.55036683358565,87.8071503435426,0,0,9.64248282287178,0.237925291458482,84.9155365215322,0.0951701165833928,0,14.7513680704259,"Yakima",100,100
24127319,0.137304604985213,92.7334178284748,0,0,7.12927756653992,0.927573062261754,71.9313850063532,0,0,27.141041931385,"Yakima",100,100
24127321,0,92.2721545569089,0,0,7.72784544309114,0,92.2721545569089,0,0,7.72784544309114,"Yakima",100,100
24127323,4.04528965593053,52.1710453995823,0.175882158953501,0,43.6077827855337,4.04528965593053,52.1710453995823,0.175882158953501,0,43.6077827855337,"Yakima",100,100
24127327,0,95.2248095289194,0,0,4.77519047108059,0.07029053420806,84.7235238987816,0.14058106841612,0,15.0656044985942,"Yakima",100,100
24127329,7.03305536019291,57.5102984024917,0.984627750427007,0,34.4720184868884,3.73475609756098,54.3336236933798,0.195993031358885,0,41.7356271777004,"Yakima",100,100
24127331,7.60585992374072,73.6403772827614,0,0,18.7537627934979,7.60585992374072,73.6403772827614,0,0,18.7537627934979,"Yakima",100,100
24127333,5.54810766216356,53.0060843559864,0,0,41.4458079818501,1.76379577101599,76.2351727694688,1.57813305827746,0,20.4228984012378,"Yakima",100,100
24127335,0,70.0863593798772,0,0,29.9136406201228,0,70.0863593798772,0,0,29.9136406201228,"Yakima",100,100
24127337,12.34,84.52,0.7,0,2.44,4.94580658739345,78.7540776596864,1.51531095443544,0,14.7848047984847,"Yakima",100,100
24127339,0,85.8032987171656,0,0,14.1967012828345,0,85.8032987171656,0,0,14.1967012828345,"Yakima",100,100
24127341,2.05965109735509,78.8632526730445,0,0,19.0770962296004,0.665376240019356,79.9661263005081,0.048390999274135,0,19.3201064601984,"Yakima",100,100
24127343,3.65541067647387,85.9355845313719,0,0,10.4090047921542,1.5794282730714,82.1824827046078,0,0,16.2380890223208,"Yakima",100,100
24127345,2.33245060093705,80.3014870645753,0.0305561214096557,0,17.335506213078,2.33245060093705,80.3014870645753,0.0305561214096557,0,17.335506213078,"Yakima",100,100
24127347,0.819088319088319,71.877967711301,0,0,27.3029439696106,0.819088319088319,71.877967711301,0,0,27.3029439696106,"Yakima",100,100
24127349,3.26021332260012,57.5971020326021,0,0,39.1426846447977,3.26021332260012,57.5971020326021,0,0,39.1426846447977,"Yakima",100,100
24127351,2.63,60.14,0,0,37.23,2.63,60.14,0,0,37.23,"Yakima",100,100
24127353,0.856933848887031,77.0822447486676,3.22917755251332,0,18.8316438499321,0.856933848887031,77.0822447486676,3.22917755251332,0,18.8316438499321,"Yakima",100,100
24127355,0,81.8965517241379,0,0,18.1034482758621,0,81.9590824550527,0,0,18.0409175449473,"Yakima",100,100
24127357,0,77.8973509933775,0,0,22.1026490066225,0,77.8973509933775,0,0,22.1026490066225,"Yakima",100,100
24127359,0,82.3404818639132,0,0,17.6595181360868,0,82.3404818639132,0,0,17.6595181360868,"Yakima",100,100
24127361,1.29803234779025,85.2992685690739,0.175131348511384,0,13.2275677346245,1.29803234779025,85.2992685690739,0.175131348511384,0,13.2275677346245,"Yakima",100,100
24127363,0.751260677163734,94.9367088607595,0,0,4.31203046207677,0.558659217877095,94.2375336230085,0,0,5.20380715911442,"Yakima",100,100
24127365,0,85.1068641863621,0,0,14.8931358136379,0,85.1068641863621,0,0,14.8931358136379,"Yakima",100,100
24127367,2.73986659825552,94.1611082606465,0,0,3.099025141098,0.892311453367559,80.8580858085809,0.0366703337000367,0,18.2129324043515,"Yakima",100,100
24127369,16.434651977967,67.6214321482223,2.08312468703055,0,13.8607911867802,16.434651977967,67.6214321482223,2.08312468703055,0,13.8607911867802,"Yakima",100,100
24127371,9.01090109010901,61.3261326132613,0.11001100110011,0,29.5529552955296,9.01090109010901,61.3261326132613,0.11001100110011,0,29.5529552955296,"Yakima",100,100
24127373,4.12193639862265,80.7271622442779,2.28883937613936,0,12.8620619809601,4.12193639862265,80.7271622442779,2.28883937613936,0,12.8620619809601,"Yakima",100,100
24127375,0,37.5,37.5,0,25,13.2819537583825,64.8984085677109,1.40126113502152,0,20.418376538885,"Yakima",100,100
24127379,1.01533150573662,96.3752665245203,0,0,2.60940196974312,3.0517380759903,92.2190784155214,0,0,4.72918350848828,"Yakima",100,100
24127381,0.642886768975529,88.3243467440896,0.12442969722107,0,10.9083367897138,0.642886768975529,88.3243467440896,0.12442969722107,0,10.9083367897138,"Yakima",100,100
24127383,0.537961835160374,83.5769386926513,1.64433617539586,0,14.2407632967925,0.537961835160374,83.5769386926513,1.64433617539586,0,14.2407632967925,"Yakima",100,100
24127385,0.292430547744911,86.0533123383197,0,0,13.6542571139354,0.218591808559595,85.987114588127,0,0,13.7942936033134,"Yakima",100,100
24127387,5.70870191318659,58.1053281217856,2.09833367619831,0,34.0876362888295,5.70870191318659,58.1053281217856,2.09833367619831,0,34.0876362888295,"Yakima",100,100
24127391,6.55289355650367,82.3323487583416,0,0,11.1147576851548,6.7367995144649,89.6115719198867,0.151729718794254,0,3.49989884685414,"Yakima",100,100
24127393,0,86.7833369121752,0,0,13.2166630878248,0,88.36119689064,0,0,11.63880310936,"Yakima",100,100
24127395,0.0840941854877463,74.327246516098,2.33061028351754,0,23.2580490148967,0.0840941854877463,74.327246516098,2.33061028351754,0,23.2580490148967,"Yakima",100,100
24127397,2.14430894308943,79.1158536585366,0,0,18.739837398374,2.14430894308943,79.1158536585366,0,0,18.739837398374,"Yakima",100,100
24127399,0,92.3109919571046,0,0,7.68900804289544,0,92.3109919571046,0,0,7.68900804289544,"Yakima",100,100
24127401,6.64713607435095,34.8419032225477,0,0,58.5109607031013,6.64713607435095,34.8419032225477,0,0,58.5109607031013,"Yakima",100,100
24127403,5.37252914343639,56.999493157628,0,0,37.6279776989356,5.37252914343639,56.999493157628,0,0,37.6279776989356,"Yakima",100,100
24127405,5,88.2394366197183,0,0,6.76056338028169,5,88.2394366197183,0,0,6.76056338028169,"Yakima",100,100
24127407,0,87.0712971978795,0,0,12.9287028021205,0,87.0712971978795,0,0,12.9287028021205,"Yakima",100,100
24127409,6.78,50.17,1.58,0,41.47,5.82135523613963,60.2464065708419,0.164271047227926,0,33.7679671457905,"Yakima",100,100
24127411,7.5333757151939,55.8592922229286,0,0,36.6073320618775,5.75576606260296,60.080313014827,0.11326194398682,0,34.0506589785832,"Yakima",100,100
24127413,4.92501013376571,49.4325091203891,2.16862586137009,0,43.4738548844751,3.81979439629107,54.6764765168313,0.947389639185648,0,40.556339447692,"Yakima",100,100
24127415,5.83941605839416,74.3625637436256,8.37916208379162,0,11.4188581141886,5.16063233044365,60.3467618561958,14.8087710351861,0,19.6838347781744,"Yakima",100,100
24127417,5.33,77.71,0,0,16.96,5.32253102245924,63.1422418213517,0.143575017946877,0,31.3916521382422,"Yakima",100,100
24127419,7.93,58.19,0,0,33.88,5.96491228070175,57.9360165118679,0.175438596491228,0,35.9236326109391,"Yakima",100,100
24127421,0,100,0,0,0,0,100,0,0,0,"Yakima",100,100
24127423,1.10931361220245,69.3089900623989,0,0,29.5816963253987,1.10931361220245,69.3089900623989,0,0,29.5816963253987,"Yakima",100,100
24127425,2.88879685235038,81.6318078277076,0.020708221163802,0,15.4586870987782,2.60699989736221,87.3037052242636,0.0102637791234733,0,10.0790310992507,"Yakima",100,100
24127427,61.69,12.15,14.95,0,11.21,5.14511873350923,57.5400852445707,9.07245788512279,0,28.2423381367972,"Yakima",100,100
24127429,0.400259627866724,86.5318044136737,0.140631761142363,0,12.9273041973172,0.400259627866724,86.5318044136737,0.140631761142363,0,12.9273041973172,"Yakima",100,100
24127431,5.32228778937812,49.875170222424,0.408533817521561,0,44.3940081706763,5.67391544320565,59.9955845016006,0.77271221989182,0,33.5577878353019,"Yakima",100,100
24127433,6.91836529772065,90.9127422431971,0,0,2.16889245908224,7.63504677597827,88.3915099084599,0.27160245448144,0,3.70184086108037,"Yakima",100,100
24127435,0,65.0295987721991,0,0,34.9704012278009,0,65.0295987721991,0,0,34.9704012278009,"Yakima",100,100
24127437,0.468241042345277,96.5696254071661,0,0,2.9621335504886,0.468241042345277,96.5696254071661,0,0,2.9621335504886,"Yakima",100,100
24127441,4.82726532511341,65.813655926486,0,0,29.3590787484006,4.82726532511341,65.813655926486,0,0,29.3590787484006,"Yakima",100,100
24127443,5.39,93.33,0,0,1.28,5.39,93.33,0,0,1.28,"Yakima",100,100
24127445,0,78.2554774700289,0,0,21.7445225299711,0,78.2554774700289,0,0,21.7445225299711,"Yakima",100,100
24127447,0,86.9432005656375,0,0,13.0567994343625,0,75.1299376299376,0,0,24.8700623700624,"Yakima",100,100
24127449,0,90.2243053230666,0,0,9.77569467693338,0,90.2243053230666,0,0,9.77569467693338,"Yakima",100,100
24127451,6.05908360128617,68.8504823151125,0,0,25.0904340836013,6.05908360128617,68.8504823151125,0,0,25.0904340836013,"Yakima",100,100
24127453,4.67953204679532,78.3121687831217,0,0,17.008299170083,2.60468843919054,82.6988579442997,0,0,14.6964536165097,"Yakima",100,100
24127455,1.06340288924559,85.9450240770466,0,0,12.9915730337079,1.06340288924559,85.9450240770466,0,0,12.9915730337079,"Yakima",100,100
24127457,0,94.1895715440582,0,0,5.8104284559418,0,94.1895715440582,0,0,5.8104284559418,"Yakima",100,100
24127459,8.49798387096774,85.3326612903226,0.604838709677419,0,5.56451612903226,8.49798387096774,85.3326612903226,0.604838709677419,0,5.56451612903226,"Yakima",100,100
24127461,5.63849210611105,80.2813876060574,2.54537643647299,0,11.5347438513586,2.29702069592904,78.1100750511713,2.16056402092336,0,17.4323402319763,"Yakima",100,100
24127463,1.76582128466461,78.3716520502489,0.0711068973690448,0,19.7914197677175,1.76582128466461,78.3716520502489,0.0711068973690448,0,19.7914197677175,"Yakima",100,100
24127465,0,91.71,0,0,8.29,0,81.6196822142491,0,0,18.3803177857509,"Yakima",100,100
24127467,2.01298701298701,23.038961038961,2.12987012987013,0,72.8181818181818,2.01298701298701,23.038961038961,2.12987012987013,0,72.8181818181818,"Yakima",100,100
24127471,0.672232462322455,77.2308359535943,0,0,22.0969315840833,1.65884194053208,84.8617631716223,0.187793427230047,0,13.2916014606155,"Yakima",100,100
24127473,0,93.7417319629592,0,0,6.25826803704081,0,93.7417319629592,0,0,6.25826803704081,"Yakima",100,100
24127475,2.02116402116402,66.0634920634921,0,0,31.9153439153439,2.02116402116402,66.0634920634921,0,0,31.9153439153439,"Yakima",100,100
24127477,18.2581439605955,69.6406582335162,2.67547296540916,0,9.42572484047912,18.2581439605955,69.6406582335162,2.67547296540916,0,9.42572484047912,"Yakima",100,100
24127479,12.5332199425959,72.9882002763899,0,0,14.4785797810141,9.11507365156717,69.8194705947502,0,0,21.0654557536826,"Yakima",100,100
24127481,0,95.48,0,0,4.52,2.10384495802674,85.6669084879262,0.248730438387398,0,11.9805161156597,"Yakima",100,100
24127483,4.03291344981715,90.7456318569687,0,0,5.22145469321414,4.03291344981715,90.7456318569687,0,0,5.22145469321414,"Yakima",100,100
24127485,2.42914979757085,92.9048582995951,0,0,4.66599190283401,2.42914979757085,92.9048582995951,0,0,4.66599190283401,"Yakima",100,100
24127487,0.124914830797184,92.368839427663,0.238473767885533,0,7.26777197365433,0.124914830797184,92.368839427663,0.238473767885533,0,7.26777197365433,"Yakima",100,100
24127489,0.491400491400491,74.586048499092,0,0,24.9225510095075,2.37849017580145,85.3671147880041,0,0,12.2543950361944,"Yakima",100,100
24127491,0,74.5594713656388,4.3930494371023,0,21.0474791972589,2.31856934913703,85.0280723643169,0.135163235599917,0,12.5181950509461,"Yakima",100,100
24127493,0,88.2053413696352,0.519588485919152,0,11.2750701444456,0,88.2053413696352,0.519588485919152,0,11.2750701444456,"Yakima",100,100
24127495,9.34782608695652,86.5631469979296,0,0,4.08902691511387,6.78249947665899,84.8335775591375,0,0,8.38392296420347,"Yakima",100,100
24127497,4.37669785692726,60.287755307375,5.50357178790623,0,29.8319750477915,6.70108310557749,62.6176738536289,1.90302662212775,0,28.7782164186659,"Yakima",100,100
24127499,13.5591506572295,61.2133468149646,4.14560161779575,0,21.0819009100101,13.5591506572295,61.2133468149646,4.14560161779575,0,21.0819009100101,"Yakima",100,100
24127501,1.72834269960768,81.4865867882515,0.0636199766726752,0,16.7214505354681,1.72834269960768,81.4865867882515,0.0636199766726752,0,16.7214505354681,"Yakima",100,100
24127503,9.44302176696543,72.7166026461801,4.46009389671362,0,13.3802816901408,2.86333561487566,77.6522929500342,1.92790326260552,0,17.5564681724846,"Yakima",100,100
24127505,0.83969465648855,80.937840785169,0.152671755725191,0,18.0697928026172,0.83969465648855,80.937840785169,0.152671755725191,0,18.0697928026172,"Yakima",100,100
24127507,10.1739749720216,40.0142435649608,0.722352223013531,0,49.0894292400041,10.1739749720216,40.0142435649608,0.722352223013531,0,49.0894292400041,"Yakima",100,100
24127509,3.80483887159924,92.0590302178496,0,0,4.13613091055115,3.80483887159924,92.0590302178496,0,0,4.13613091055115,"Yakima",100,100
24127511,0.589535740604274,88.7146015370039,0,0,10.6958627223918,0.589535740604274,88.7146015370039,0,0,10.6958627223918,"Yakima",100,100
24127513,0,83.5480464625132,0,0,16.4519535374868,0,83.5480464625132,0,0,16.4519535374868,"Yakima",100,100
24127515,0.845410628019324,90.4790660225443,0.130837359098229,0,8.54468599033816,0.845410628019324,90.4790660225443,0.130837359098229,0,8.54468599033816,"Yakima",100,100
24127517,4.18205647563446,75.7536041939712,2.02549743834147,0,18.0388418920529,1.79091112603537,79.4604880232818,0.682784866800985,0,18.0658159838818,"Yakima",100,100
24127519,6.45634629493764,84.6032910596374,0,0,8.94036264542501,6.45634629493764,84.6032910596374,0,0,8.94036264542501,"Yakima",100,100
24127521,3.52215719063545,78.7520903010033,7.30560200668896,0,10.4201505016722,3.52215719063545,78.7520903010033,7.30560200668896,0,10.4201505016722,"Yakima",100,100
24127523,0,84.1288913162206,0,0,15.8711086837794,0,84.1288913162206,0,0,15.8711086837794,"Yakima",100,100
24127525,8.80252957976336,86.6993064055488,0,0,4.49816401468788,8.80252957976336,86.6993064055488,0,0,4.49816401468788,"Yakima",100,100
24127527,0,89.0169840452908,0,0,10.9830159547092,0,89.0169840452908,0,0,10.9830159547092,"Yakima",100,100
24127529,2.22021427649413,38.4535949399768,0.258164450755131,0,59.068026332774,2.22021427649413,38.4535949399768,0.258164450755131,0,59.068026332774,"Yakima",100,100
24127531,5.84654140862811,78.2302928518946,5.84654140862811,0,10.0766243308492,4.35691495213995,73.2313785895038,1.95841126636594,0,20.4532951919903,"Yakima",100,100
24127533,12.3138543699291,62.1854780733285,4.57019615898121,0,20.9304713977611,13.1062531774276,61.5658362989324,4.30096593797662,0,21.0269445856635,"Yakima",100,100
24127535,4.08619877531795,68.2878002826189,0.129533678756477,0,27.4964672633066,4.08619877531795,68.2878002826189,0.129533678756477,0,27.4964672633066,"Yakima",100,100
24127537,6.35146344353596,52.1270292688707,0,0,41.5215072875933,3.59385903698535,69.9581297976274,0.104675505931612,0,26.3433356594557,"Yakima",100,100
24127539,5.04693650953871,46.0684364590694,1.18098314323206,0,47.7036438881599,5.04693650953871,46.0684364590694,1.18098314323206,0,47.7036438881599,"Yakima",100,100
24127541,10.2794627383016,52.8162911611785,2.74046793760832,0,34.1637781629116,10.2794627383016,52.8162911611785,2.74046793760832,0,34.1637781629116,"Yakima",100,100
24127543,0,97.4809313528703,0,0,2.51906864712967,0,97.4809313528703,0,0,2.51906864712967,"Yakima",100,100
24127545,2.89395643726352,89.1195418754474,0.194293895081297,0,7.79220779220779,2.89395643726352,89.1195418754474,0.194293895081297,0,7.79220779220779,"Yakima",100,100
24127547,7.02929707029297,82.7717228277172,7.20927907209279,0,2.98970102989701,4.21009605558962,85.5814428775802,3.88309830369916,0,6.325362763131,"Yakima",100,100
24127549,4.13232733604179,69.2861288450377,4.28322692977365,0,22.2983168891468,4.19526234226256,81.3814478636263,1.15120655302192,0,13.2720832410892,"Yakima",100,100
24127551,7.88,87.05,0.19,0,4.88,7.88,87.05,0.19,0,4.88,"Yakima",100,100
24127553,0,88.89,11.11,0,0,3.90482001220256,84.5230831808013,4.74883058775676,0,6.82326621923937,"Yakima",100,100
24127555,7.13339222614841,62.2128975265018,1.39134275618375,0,29.2623674911661,7.13339222614841,62.2128975265018,1.39134275618375,0,29.2623674911661,"Yakima",100,100
24127557,1.51047030552695,86.4973109051379,0.38906053324179,0,11.6031582560934,2.87543524654611,85.1398405032012,0.336965067954622,0,11.6477591822981,"Yakima",100,100
24127559,0.116748036510295,73.0099766503927,4.42581192952664,0,22.4474633835704,0.997135886284078,77.6280895300732,2.04731091545561,0,19.3274636681871,"Yakima",100,100
24127561,4.60980858534375,86.0912900668252,0.385094574697021,0,8.91380677313399,4.60980858534375,86.0912900668252,0.385094574697021,0,8.91380677313399,"Yakima",100,100
24127563,4.40859110060631,83.6707429863323,5.78563354228753,0,6.13503237077382,4.40859110060631,83.6707429863323,5.78563354228753,0,6.13503237077382,"Yakima",100,100
24127565,8.86333570774397,84.2983616566602,0.539330416200265,0,6.29897221939554,8.86333570774397,84.2983616566602,0.539330416200265,0,6.29897221939554,"Yakima",100,100
24127567,6.72004865193594,71.0723697547132,0.496655179404014,0,21.7109264139469,6.72004865193594,71.0723697547132,0.496655179404014,0,21.7109264139469,"Yakima",100,100
24127569,13.8603577611079,55.4875937680323,0.0461627236006924,0,30.6058857472591,13.8603577611079,55.4875937680323,0.0461627236006924,0,30.6058857472591,"Yakima",100,100
24127573,3.08016454299187,81.5691782883516,7.10344135647637,0,8.2472158121802,3.08016454299187,81.5691782883516,7.10344135647637,0,8.2472158121802,"Yakima",100,100
24127575,1.51023604430026,67.8823134578812,2.32688220158854,0,28.28056829623,1.51023604430026,67.8823134578812,2.32688220158854,0,28.28056829623,"Yakima",100,100
24127577,1.25975473801561,65.4960981047938,2.97658862876254,0,30.2675585284281,1.25975473801561,65.4960981047938,2.97658862876254,0,30.2675585284281,"Yakima",100,100
24127579,1.88657540549868,44.2539974692281,3.57759116530542,0,50.2818359599678,1.88657540549868,44.2539974692281,3.57759116530542,0,50.2818359599678,"Yakima",100,100
24127581,10.86,77.2,0,0,11.94,10.86,77.2,0,0,11.94,"Yakima",100,100
24127583,0,90.79,0,0,9.21,4.30010070493454,59.4259818731118,0,0,36.2739174219537,"Yakima",100,100
24127585,5.38573508005822,83.551673944687,2.41214389686005,0,8.65044707839468,5.34498526572503,85.0929783558581,2.97733970124987,0,6.58469667716696,"Yakima",100,100
24127587,4.86642279126483,87.1743709123157,2.37224254517238,0,5.58696375124709,4.86642279126483,87.1743709123157,2.37224254517238,0,5.58696375124709,"Yakima",100,100
24127589,4.69915210951067,85.974052507917,0.44948411482276,0,8.87731126774951,6.87732342007435,83.2094175960347,0.371747211895911,0,9.54151177199504,"Yakima",100,100
24127593,5.52681388012618,59.4826498422713,6.13249211356467,0,28.8580441640379,2.74048596471763,78.0872073671364,2.03040053256407,0,17.1419061355819,"Yakima",100,100
24127595,25.5340690493065,65.4247241065101,4.67753366406804,0,4.36367318011542,2.41540117182829,75.2959464307067,1.38706205906971,0,20.9015903383953,"Yakima",100,100
24127597,16.9972899728997,70.3848238482385,0,0,12.6178861788618,16.9972899728997,70.3848238482385,0,0,12.6178861788618,"Yakima",100,100
24127599,1.3094718463553,63.1383675250982,0,0,35.5521606285465,1.3094718463553,63.1383675250982,0,0,35.5521606285465,"Yakima",100,100
24127601,4.37533512064343,90.2949061662198,0,0,5.32975871313673,4.37533512064343,90.2949061662198,0,0,5.32975871313673,"Yakima",100,100
24127603,7.21936148300721,86.6220391349125,0,0,6.15859938208033,7.21936148300721,86.6220391349125,0,0,6.15859938208033,"Yakima",100,100
24127605,0,83.84,5.18,0,10.98,0,60.1013758146271,1.32409227268025,0,38.5745319126927,"Yakima",100,100
24127607,8.25335892514395,61.2643953934741,2.79510556621881,0,27.6871401151631,2.63843279356811,66.776129543653,2.40063412977013,0,28.1848035330087,"Yakima",100,100
24127609,6.60069373597225,85.97225056111,1.00999795960008,0,6.41705774331769,6.60069373597225,85.97225056111,1.00999795960008,0,6.41705774331769,"Yakima",100,100
24127611,8.0897583429229,61.3118527042578,0.126582278481013,0,30.4718066743383,8.0897583429229,61.3118527042578,0.126582278481013,0,30.4718066743383,"Yakima",100,100
24127613,6.20717452640065,66.7775090689238,0,0,27.0153164046755,6.20717452640065,66.7775090689238,0,0,27.0153164046755,"Yakima",100,100
24127615,7.67062613247433,56.1505939198711,0,0,36.1787799476545,7.67062613247433,56.1505939198711,0,0,36.1787799476545,"Yakima",100,100
24127617,0.393063583815029,48.6589595375723,0,0,50.9479768786127,0.393063583815029,48.6589595375723,0,0,50.9479768786127,"Yakima",100,100
24127619,3.56849395468952,59.8309660758305,0.187815471299448,0,36.4127244981805,3.56849395468952,59.8309660758305,0.187815471299448,0,36.4127244981805,"Yakima",100,100
24127623,1.05994152046784,83.3698830409357,0,0,15.5701754385965,2.2991347342398,77.5772558714462,0,0,20.123609394314,"Yakima",100,100
24127625,3.1017071411397,57.6460687665304,5.36186583313296,0,33.8903582591969,3.1017071411397,57.6460687665304,5.36186583313296,0,33.8903582591969,"Yakima",100,100
24127627,6.71515781270295,57.0593583582283,0,0,36.2254838290687,6.71515781270295,57.0593583582283,0,0,36.2254838290687,"Yakima",100,100
24127629,3.29136293351005,83.620499226861,3.01524188204109,0,10.0728959575878,3.29136293351005,83.620499226861,3.01524188204109,0,10.0728959575878,"Yakima",100,100
24127631,6.27551615537151,77.1841828998017,2.61285431004316,0,13.9274466347836,6.90025795356836,83.5447119518487,0.849097162510748,0,8.70593293207223,"Yakima",100,100
24127633,0,33.33,66.67,0,0,6.34578027196201,83.4988128642348,1.24109648176128,0,8.91431038204187,"Yakima",100,100
24127635,0.635721493440969,57.3763874873865,0,0,41.9878910191726,0.635721493440969,57.3763874873865,0,0,41.9878910191726,"Yakima",100,100
24127637,0,65.6853725850966,0,0,34.3146274149034,0,65.6853725850966,0,0,34.3146274149034,"Yakima",100,100
24127641,1.64643799472296,86.9445910290237,0.506596306068602,0,10.9023746701847,1.64643799472296,86.9445910290237,0.506596306068602,0,10.9023746701847,"Yakima",100,100
24127643,3.17954419121734,84.035575319622,0.622568093385214,0,12.1623123957754,3.17954419121734,84.035575319622,0.622568093385214,0,12.1623123957754,"Yakima",100,100
24127645,13.0417956656347,32.3658410732714,7.72703818369453,0,46.8653250773994,0.904286553141515,54.3628890193776,0.258367586611861,0,44.474456840869,"Yakima",100,100
24127647,0,54.8353480616924,0.468945393914131,0,44.6957065443935,0,54.8353480616924,0.468945393914131,0,44.6957065443935,"Yakima",100,100
24127649,0.0426757708311106,89.1816920943134,0,0,10.7756321348554,0.0426757708311106,89.1816920943134,0,0,10.7756321348554,"Yakima",100,100
24127651,4.51303993480033,77.8422982885086,0,0,17.6446617766911,4.51303993480033,77.8422982885086,0,0,17.6446617766911,"Yakima",100,100
24127653,0,68.5073437322099,8.03825572127974,0,23.4544005465103,1.05680317040951,71.2981866218326,4.62351387054161,0,23.0214963372163,"Yakima",100,100
24127657,0.957272939528368,85.991127714219,0,0,13.0515993462526,0.957272939528368,85.991127714219,0,0,13.0515993462526,"Yakima",100,100
24127659,4.86689697216013,44.3304206462101,0.213371266002845,0,50.5893111156269,4.86689697216013,44.3304206462101,0.213371266002845,0,50.5893111156269,"Yakima",100,100
24127661,2.2233554309026,91.16777154513,0,0,6.60887302396736,2.2233554309026,91.16777154513,0,0,6.60887302396736,"Yakima",100,100
24127663,1.49270482603816,76.1167227833894,3.47923681257015,0,18.9113355780022,1.49270482603816,76.1167227833894,3.47923681257015,0,18.9113355780022,"Yakima",100,100
24127665,3.55041590586326,92.2702373706634,0,0,4.17934672347332,3.55041590586326,92.2702373706634,0,0,4.17934672347332,"Yakima",100,100
24127667,0.461840434130008,77.3698187276296,1.17769310703152,0,20.9906477312089,3.97138116963915,85.0580671920365,0.580671920364994,0,10.3898797179594,"Yakima",100,100
24127669,0,100,0,0,0,4.06595657517411,86.6653011061041,0.634985661614093,0,8.63375665710774,"Yakima",100,100
24127671,2.26349979699553,89.3727161997564,0,0,8.36378400324807,2.26349979699553,89.3727161997564,0,0,8.36378400324807,"Yakima",100,100
24127673,0.67,61.87,4.82,0,32.64,0.67,61.87,4.82,0,32.64,"Yakima",100,100
24127675,0,100,0,0,0,5.74024365062977,84.1627090646294,1.20792896964691,0,8.88911831509395,"Yakima",100,100
24127677,8.10559967000103,86.7381664432299,0,0,5.1562338867691,2.70330652368186,85.0312779267203,0,0,12.2654155495979,"Yakima",100,100
24127679,8.83,91.17,0,0,0,3.65445132473861,91.5338544310222,0,0,4.81169424423916,"Yakima",100,100
24127681,0.330169211721007,87.205943045811,0.42302930251754,0,12.0408584399505,0.330169211721007,87.205943045811,0.42302930251754,0,12.0408584399505,"Yakima",100,100
24127683,9.34354485776805,77.035010940919,1.1925601750547,0,12.4288840262582,9.34354485776805,77.035010940919,1.1925601750547,0,12.4288840262582,"Yakima",100,100
24127685,5.62845303867403,44.9930939226519,0,0,49.378453038674,5.62845303867403,44.9930939226519,0,0,49.378453038674,"Yakima",100,100
24127687,2.87985255154936,70.0034558230619,0,0,27.1166916253888,2.87985255154936,70.0034558230619,0,0,27.1166916253888,"Yakima",100,100
24127689,0.916065498683156,80.0183213099737,0.0687049124012367,0,18.9969082789419,0.916065498683156,80.0183213099737,0.0687049124012367,0,18.9969082789419,"Yakima",100,100
